"","Date","State1_Deaths","State1_Confirmed","State2_Deaths","State2_Confirmed","State3_Deaths","State3_Confirmed","State4_Deaths","State4_Confirmed","State5_Deaths","State5_Confirmed","State7_Deaths","State7_Confirmed","State8_Deaths","State8_Confirmed","State10_Deaths","State10_Confirmed","State12_Deaths","State12_Confirmed","State13_Deaths","State13_Confirmed","State14_Deaths","State14_Confirmed","State15_Deaths","State15_Confirmed","State16_Deaths","State16_Confirmed","State17_Deaths","State17_Confirmed","State18_Deaths","State18_Confirmed","State19_Deaths","State19_Confirmed","State20_Deaths","State20_Confirmed","State21_Deaths","State21_Confirmed","State22_Deaths","State22_Confirmed","State23_Deaths","State23_Confirmed","State24_Deaths","State24_Confirmed","State25_Deaths","State25_Confirmed","State26_Deaths","State26_Confirmed","State27_Deaths","State27_Confirmed","State28_Deaths","State28_Confirmed","State29_Deaths","State29_Confirmed","State30_Deaths","State30_Confirmed","State31_Deaths","State31_Confirmed","State32_Deaths","State32_Confirmed","State33_Deaths","State33_Confirmed","State34_Deaths","State34_Confirmed","State36_Deaths","State36_Confirmed","State37_Deaths","State37_Confirmed","State39_Deaths","State39_Confirmed","State40_Deaths","State40_Confirmed","State41_Deaths","State41_Confirmed","total_cases","total_deaths","State1_Severity","State2_Severity","State3_Severity","State4_Severity","State5_Severity","State7_Severity","State8_Severity","State10_Severity","State12_Severity","State13_Severity","State14_Severity","State15_Severity","State16_Severity","State17_Severity","State18_Severity","State19_Severity","State20_Severity","State21_Severity","State22_Severity","State23_Severity","State24_Severity","State25_Severity","State26_Severity","State27_Severity","State28_Severity","State29_Severity","State30_Severity","State31_Severity","State32_Severity","State33_Severity","State34_Severity","State36_Severity","State37_Severity","State39_Severity","State40_Severity","State41_Severity","Total_severity","total_strains","alpha_strains","beta_strains","gamma_strains","delta_strains"
"27","2020-02-25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28","2020-02-26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29","2020-02-27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30","2020-02-28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31","2020-02-29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"32","2020-03-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"33","2020-03-02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"34","2020-03-03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
"35","2020-03-04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,6,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36","2020-03-05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37","2020-03-06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38","2020-03-07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"39","2020-03-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40","2020-03-09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"41","2020-03-10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0
"42","2020-03-11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"43","2020-03-12",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
"44","2020-03-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857142857143,3,0,0,0,0
"45","2020-03-14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0
"46","2020-03-15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,1,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"47","2020-03-16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
"48","2020-03-17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,3,0,2,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434782608695652,8,0,0,0,0
"49","2020-03-18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
"50","2020-03-19",0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,1,0,0,0,0,0,3,0,0,0,0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0454545454545455,5,0,0,0,0
"51","2020-03-20",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,1,0,11,0,0,0,4,0,2,0,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"52","2020-03-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,12,0,3,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"53","2020-03-22",0,0,0,2,0,0,0,0,1,2,0,4,0,0,0,0,0,3,0,0,1,11,0,4,0,0,0,0,0,0,0,11,0,12,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,0,0,0,4,0,1,0,0,0,3,0,0,0,1,77,3,0,0,0,0,0.5,0,0,0,0,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038961038961039,3,0,0,0,0
"54","2020-03-23",0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,5,0,0,0,0,0,0,0,7,0,15,0,0,0,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,10,0,0,0,4,0,0,0,3,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"55","2020-03-24",0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,4,0,2,1,1,0,0,0,0,0,4,0,28,0,0,0,0,0,1,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,6,0,3,0,0,0,2,0,1,1,2,86,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0232558139534884,3,0,0,0,0
"56","2020-03-25",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,3,0,0,0,4,0,14,0,0,0,0,0,7,1,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,4,0,0,0,0,87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0256410256410256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114942528735632,5,0,0,0,0
"57","2020-03-26",0,1,0,2,0,0,0,0,0,2,0,0,0,5,0,0,0,5,0,3,2,5,0,2,0,0,0,6,0,0,1,14,0,9,0,0,0,0,1,6,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,1,8,0,9,0,0,0,4,0,1,0,1,88,5,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0.0714285714285714,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0.0568181818181818,10,0,0,0,0
"58","2020-03-27",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666666666666667,2,0,0,0,0
"59","2020-03-28",0,5,0,2,0,0,0,0,0,3,0,1,0,0,0,0,0,3,0,0,0,2,0,3,0,0,0,7,0,0,0,0,0,39,0,0,0,0,1,10,1,50,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,13,0,0,0,11,0,11,0,0,0,14,0,0,0,5,185,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108108108108108,11,0,0,0,0
"60","2020-03-29",0,3,0,5,0,0,0,0,0,2,0,0,0,1,0,0,1,10,0,2,2,13,0,0,0,0,1,11,0,0,1,21,1,6,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,1,10,0,0,0,10,0,2,0,3,115,8,0,0,0,0,0,0,0,0,0.1,0,0.153846153846154,0,0,0.0909090909090909,0,0.0476190476190476,0.166666666666667,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.0695652173913043,23,0,0,0,0
"61","2020-03-30",0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,38,0,0,1,11,0,3,0,0,0,17,0,0,0,7,0,20,0,0,0,0,1,17,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,18,0,5,0,0,0,17,0,0,0,4,181,4,0,0,0,0,0,0,0,0,0,0,0.0909090909090909,0,0,0,0,0,0,0,0,0.0588235294117647,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220994475138122,14,0,0,0,0
"62","2020-03-31",0,1,0,17,0,0,0,0,0,0,0,5,0,1,0,0,0,10,0,0,0,4,0,4,0,0,0,6,0,0,0,0,0,32,0,0,0,0,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,15,0,0,0,7,0,8,0,0,0,19,0,0,1,4,154,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555555555555556,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0.25,0.025974025974026,28,0,0,0,0
"63","2020-04-01",0,0,0,43,0,0,0,1,0,8,0,3,0,1,0,0,0,55,0,0,0,9,0,3,0,0,0,8,0,1,0,18,1,7,0,0,0,0,0,19,0,86,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,19,0,0,0,160,2,17,0,0,2,2,0,0,1,11,475,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117647058823529,0,1,0,0.0909090909090909,0.0126315789473684,30,0,0,0,0
"64","2020-04-02",0,0,1,3,0,0,0,4,0,1,0,0,0,0,0,0,2,67,0,0,1,5,0,0,0,0,0,0,0,0,0,9,0,24,0,0,0,0,3,33,4,33,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,15,0,0,0,0,0,11,0,0,0,10,0,0,0,16,235,12,0,0.333333333333333,0,0,0,0,0,0,0.0298507462686567,0,0.2,0,0,0,0,0,0,0,0,0.0909090909090909,0.121212121212121,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0.051063829787234,25,0,0,0,0
"65","2020-04-03",0,0,0,46,0,1,0,11,0,5,0,2,0,0,0,0,0,0,0,1,1,8,0,6,0,3,0,13,0,1,0,14,0,21,0,1,0,0,0,5,3,0,0,1,0,0,0,0,0,0,0,1,0,2,1,2,0,59,0,0,0,75,4,51,0,0,0,59,0,3,0,10,401,9,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.0784313725490196,0,0,0,0,0.0224438902743142,9,0,0,0,0
"66","2020-04-04",0,0,0,29,0,0,0,8,0,1,0,0,0,0,0,0,2,226,0,1,2,10,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,8,155,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,33,0,0,1,102,0,1,0,0,0,2,0,6,0,6,602,13,0,0,0,0,0,0,0,0,0.00884955752212389,0,0.2,0,0,0,0,0,0,0,0,0,0.0516129032258065,0,0,0,0,0,0,0,0,0,0.00980392156862745,0,0,0,0,0,0.0215946843853821,14,0,0,0,0
"67","2020-04-05",0,0,0,29,0,0,0,2,0,0,0,0,0,0,0,0,1,58,0,0,1,17,1,10,0,0,0,31,0,1,1,16,0,11,0,0,0,0,3,61,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,74,0,110,0,0,0,53,0,6,0,11,505,8,0,0,0,0,0,0,0,0,0.0172413793103448,0,0.0588235294117647,0.1,0,0,0,0.0625,0,0,0,0.0491803278688525,0,0,0,0,0,0,0,0,0,0,0.0135135135135135,0,0,0,0,0,0.0158415841584158,24,0,0,0,0
"68","2020-04-06",0,0,2,36,0,0,0,0,0,2,0,0,0,1,0,0,0,20,0,0,1,22,0,25,0,7,0,3,0,1,0,7,0,8,0,0,0,0,0,0,21,258,0,0,0,0,0,0,0,0,0,1,0,0,1,19,0,74,0,0,2,86,0,52,0,0,1,78,0,4,0,0,704,28,0,0.0555555555555556,0,0,0,0,0,0,0,0,0.0454545454545455,0,0,0,0,0,0,0,0,0,0.0813953488372093,0,0,0,0,0,0,0.0526315789473684,0,0,0.0232558139534884,0,0,0.0128205128205128,0,0,0.0397727272727273,16,0,0,0,0
"69","2020-04-07",0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,1,21,0,6,0,0,0,7,0,0,0,24,0,13,0,0,0,0,4,64,3,120,0,0,0,0,0,0,0,0,1,21,0,0,1,15,3,14,0,0,0,50,0,43,0,1,0,0,0,5,0,11,508,13,0,0,0,0,0,0,0,0,0,0,0.0476190476190476,0,0,0,0,0,0,0,0,0.0625,0.025,0,0,0,0,0.0476190476190476,0,0.0666666666666667,0.214285714285714,0,0,0,0,0,0,0,0.0255905511811024,17,0,0,0,0
"70","2020-04-08",0,0,1,39,0,0,0,1,0,6,0,0,0,0,0,0,2,0,0,0,0,0,2,57,0,5,0,0,0,0,0,0,0,9,0,0,0,0,0,0,16,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,2,69,0,63,0,0,0,38,0,0,2,8,485,25,0,0.0256410256410256,0,0,0,0,0,0,0,0,0,0.0350877192982456,0,0,0,0,0,0,0,0,0.106666666666667,0,0,0,0,0,0,0,0,0,0.0289855072463768,0,0,0,0,0.25,0.0515463917525773,8,0,0,0,0
"71","2020-04-09",0,1,0,43,0,0,0,1,0,1,0,0,0,0,0,0,0,93,0,0,3,14,0,22,0,0,2,42,0,9,1,6,0,9,0,0,0,0,3,30,8,117,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,55,0,0,1,48,0,15,0,0,1,67,0,4,0,4,591,20,0,0,0,0,0,0,0,0,0,0,0.214285714285714,0,0,0.0476190476190476,0,0.166666666666667,0,0,0,0.1,0.0683760683760684,0,0,0,0,0,0,0.1,0,0,0.0208333333333333,0,0,0.0149253731343284,0,0,0.0338409475465313,15,0,0,0,0
"72","2020-04-10",0,0,2,15,0,0,0,1,0,21,0,0,0,0,0,0,4,229,0,0,1,62,0,0,0,10,0,26,1,0,1,16,0,12,0,1,0,0,0,0,25,229,0,0,0,0,0,0,0,0,0,2,0,0,3,31,0,80,0,0,0,96,0,31,0,0,0,21,0,0,0,13,896,37,0,0.133333333333333,0,0,0,0,0,0,0.0174672489082969,0,0.0161290322580645,0,0,0,0,0.0625,0,0,0,0,0.109170305676856,0,0,0,0,0,0,0.0967741935483871,0,0,0,0,0,0,0,0,0.0412946428571429,7,0,0,0,0
"73","2020-04-11",0,0,0,18,0,0,1,0,0,0,0,0,0,8,0,0,1,5,0,0,2,67,0,8,0,0,0,23,0,4,0,17,0,7,0,0,0,0,17,184,13,210,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,90,0,0,0,77,2,31,0,1,0,2,0,0,0,10,768,36,0,0,0,0,0,0,0,0,0.2,0,0.0298507462686567,0,0,0,0,0,0,0,0,0.0923913043478261,0.0619047619047619,0,0,0,0,0,0,0,0,0,0,0.0645161290322581,0,0,0,0,0.046875,6,0,0,0,0
"74","2020-04-12",0,0,0,0,0,0,0,0,0,4,0,1,0,7,0,0,5,166,0,0,3,124,0,8,0,4,0,17,0,0,0,12,0,10,0,0,0,0,3,121,17,187,0,0,0,0,0,0,0,0,0,6,0,0,0,19,0,147,0,0,2,58,0,0,0,0,1,19,0,0,0,8,918,31,0,0,0,0,0,0,0,0,0.0301204819277108,0,0.0241935483870968,0,0,0,0,0,0,0,0,0.0247933884297521,0.0909090909090909,0,0,0,0,0,0,0,0,0,0.0344827586206897,0,0,0.0526315789473684,0,0,0.0337690631808279,11,0,0,0,0
"75","2020-04-13",0,0,1,51,0,0,0,2,0,0,0,2,0,6,0,0,5,85,0,0,4,107,0,0,0,0,0,21,1,2,0,21,1,2,0,0,0,0,7,40,22,224,0,0,0,0,0,0,0,1,0,0,0,0,0,16,0,112,0,0,1,106,7,58,0,0,0,31,0,0,2,18,905,51,0,0.0196078431372549,0,0,0,0,0,0,0.0588235294117647,0,0.0373831775700935,0,0,0,0.5,0,0.5,0,0,0.175,0.0982142857142857,0,0,0,0,0,0,0,0,0,0.00943396226415094,0.120689655172414,0,0,0,0.111111111111111,0.056353591160221,19,0,0,0,0
"76","2020-04-14",0,0,2,41,0,0,0,0,0,2,0,0,0,0,0,0,4,356,0,0,0,78,0,14,0,0,0,25,0,5,3,11,0,3,0,0,0,0,7,126,11,352,0,0,0,1,0,0,0,0,0,1,0,0,1,9,0,67,0,0,0,98,1,62,0,0,0,174,0,0,0,38,1463,29,0,0.0487804878048781,0,0,0,0,0,0,0.0112359550561798,0,0,0,0,0,0,0.272727272727273,0,0,0,0.0555555555555556,0.03125,0,0,0,0,0,0,0.111111111111111,0,0,0,0.0161290322580645,0,0,0,0,0.0198222829801777,20,0,0,0,0
