,"RanExternal health expenditure per capita, PPP (current international $)",RanGDP (current US$),RanGDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),"RanInternational tourism, number of departures","RanInternational tourism, receipts (% of total exports)","RanMortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",RanOut-of-pocket expenditure (% of current health expenditure),"RanPhysicians (per 1,000 people)",RanPoverty gap at $3.20 a day (2011 PPP) (%),Label,Country Name,Year
281,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,64,2001
282,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,64,2002
283,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,64,2003
284,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,64,2004
285,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,64,2005
286,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,64,2006
287,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,64,2007
288,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,64,2008
289,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,64,2009
290,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,64,2010
291,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,64,2011
292,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,64,2012
293,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,64,2013
294,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,64,2014
295,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,64,2015
296,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,64,2016
297,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,64,2017
298,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,64,2018
299,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,64,2019
300,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,69,2000
301,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,69,2001
302,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,69,2002
303,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,69,2003
304,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,69,2004
305,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,69,2005
306,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,69,2006
307,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,69,2007
308,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,69,2008
309,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,69,2009
310,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,69,2010
311,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,69,2011
312,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,69,2012
313,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,69,2013
314,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,69,2014
315,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,69,2015
316,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,69,2016
317,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,69,2017
318,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,69,2018
319,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,69,2019
320,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,75,2000
321,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,75,2001
322,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,75,2002
323,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,75,2003
324,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,75,2004
325,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,75,2005
326,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,75,2006
327,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,75,2007
328,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,75,2008
329,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,75,2009
330,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,75,2010
331,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,75,2011
332,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,75,2012
333,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,75,2013
334,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,75,2014
335,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,75,2015
336,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,75,2016
337,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,75,2017
338,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,75,2018
339,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,75,2019
340,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,81,2000
341,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,81,2001
342,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,81,2002
343,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,81,2003
344,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,81,2004
345,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,81,2005
346,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,81,2006
347,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,81,2007
348,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,81,2008
349,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,81,2009
350,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,81,2010
351,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,81,2011
352,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,81,2012
353,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,81,2013
354,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,81,2014
355,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,81,2015
356,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,81,2016
357,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,81,2017
358,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,81,2018
359,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,81,2019
360,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,1,2000
361,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,1,2001
362,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1,2002
363,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,1,2003
364,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,1,2004
365,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,1,2005
366,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1,2006
367,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,1,2007
368,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,1,2008
369,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,1,2009
370,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1,2010
371,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1,2011
372,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1,2012
373,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1,2013
374,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1,2014
375,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1,2015
376,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1,2016
377,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1,2017
378,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1,2018
379,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1,2019
380,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,6,2000
381,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,6,2001
382,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,6,2002
383,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,6,2003
384,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,6,2004
385,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,6,2005
386,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,6,2006
387,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,6,2007
388,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,6,2008
389,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,6,2009
390,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,6,2010
391,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,6,2011
392,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,6,2012
393,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,6,2013
394,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,6,2014
395,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,6,2015
396,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,6,2016
397,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,6,2017
398,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,6,2018
399,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,6,2019
400,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,11,2000
401,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,11,2001
402,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,11,2002
403,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,11,2003
404,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,11,2004
405,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,11,2005
406,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,11,2006
407,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,11,2007
408,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,11,2008
409,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,11,2009
410,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,11,2010
411,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,11,2011
412,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,11,2012
413,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,11,2013
414,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,11,2014
415,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,11,2015
416,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,11,2016
417,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,11,2017
418,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,11,2018
419,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,11,2019
420,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,16,2000
421,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,16,2001
422,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,16,2002
423,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,16,2003
424,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,16,2004
425,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,16,2005
426,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,16,2006
427,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,16,2007
428,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,16,2008
429,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,16,2009
430,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,16,2010
431,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,16,2011
432,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,16,2012
433,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,16,2013
434,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,16,2014
435,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,16,2015
436,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,16,2016
437,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,16,2017
438,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,16,2018
439,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,16,2019
440,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,22,2000
441,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,22,2001
442,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,22,2002
443,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0,22,2003
444,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,22,2004
445,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,22,2005
446,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,22,2006
447,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,22,2007
448,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,22,2008
449,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,22,2009
450,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,22,2010
451,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,22,2011
452,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,22,2012
453,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,22,2013
454,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,22,2014
455,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,22,2015
456,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,22,2016
457,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,22,2017
458,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,22,2018
459,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,22,2019
460,1.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,26,2000
461,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,26,2001
462,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,26,2002
463,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,26,2003
464,1.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,26,2004
465,1.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,26,2005
466,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,26,2006
467,1.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,26,2007
468,1.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,26,2008
469,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,26,2009
470,2.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,26,2010
471,2.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,26,2011
472,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,26,2012
473,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,26,2013
474,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,26,2014
475,1.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,26,2015
476,1.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,26,2016
477,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,26,2017
478,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,26,2018
479,1.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,26,2019
480,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,29,2000
481,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,29,2001
482,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,29,2002
483,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,29,2003
484,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,29,2004
485,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,29,2005
486,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,29,2006
487,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,29,2007
488,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,29,2008
489,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,29,2009
490,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,29,2010
491,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,29,2011
492,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,29,2012
493,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,29,2013
494,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,29,2014
495,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,29,2015
496,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,29,2016
497,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,29,2017
498,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,29,2018
499,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,29,2019
500,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,33,2000
501,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,33,2001
502,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,33,2002
503,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,33,2003
504,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,33,2004
505,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,33,2005
506,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,33,2006
507,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,33,2007
508,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,33,2008
509,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,33,2009
510,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,33,2010
511,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,33,2011
512,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,33,2012
513,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,33,2013
514,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,33,2014
515,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,33,2015
516,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,33,2016
517,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,33,2017
518,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,33,2018
519,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,33,2019
520,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,38,2000
521,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,38,2001
522,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,38,2002
523,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,38,2003
524,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,38,2004
525,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,38,2005
526,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,38,2006
527,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,38,2007
528,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,38,2008
529,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,38,2009
530,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,38,2010
531,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,38,2011
532,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,38,2012
533,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,38,2013
534,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,38,2014
535,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,38,2015
536,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,38,2016
537,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,38,2017
538,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,38,2018
539,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,38,2019
540,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,42,2000
541,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,42,2001
542,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,42,2002
543,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,42,2003
544,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,42,2004
545,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,42,2005
546,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,42,2006
547,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,42,2007
548,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,42,2008
549,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,42,2009
550,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,42,2010
551,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,42,2011
552,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,42,2012
553,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,42,2013
554,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,42,2014
555,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,42,2015
556,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,42,2016
557,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,42,2017
558,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,42,2018
559,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,42,2019
560,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,46,2000
561,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,46,2001
562,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,46,2002
563,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,46,2003
564,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,46,2004
565,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,46,2005
566,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,46,2006
567,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,46,2007
568,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,46,2008
569,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,46,2009
570,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,46,2010
571,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,46,2011
572,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,46,2012
573,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,46,2013
