,Entity,Code,Date,Number of tests per confirmed case
3726,Taiwan,TWN,"Apr 10, 2020",119.595
3727,Taiwan,TWN,"Apr 11, 2020",122.492
3728,Taiwan,TWN,"Apr 12, 2020",122.63600000000001
3729,Taiwan,TWN,"Apr 13, 2020",125.126
3730,Taiwan,TWN,"Apr 14, 2020",126.585
3731,Taiwan,TWN,"Apr 15, 2020",128.362
3732,Taiwan,TWN,"Apr 16, 2020",130.641
3733,Taiwan,TWN,"Apr 17, 2020",132.77200000000002
3734,Taiwan,TWN,"Apr 18, 2020",134.19
3735,Taiwan,TWN,"Apr 19, 2020",134.754
3736,Taiwan,TWN,"Apr 20, 2020",132.086
3737,Taiwan,TWN,"Apr 21, 2020",134.72299999999998
3738,Taiwan,TWN,"Apr 22, 2020",136.47799999999998
3739,Taiwan,TWN,"Apr 23, 2020",138.559
3740,Taiwan,TWN,"Apr 24, 2020",140.141
3741,Taiwan,TWN,"Apr 25, 2020",141.259
3742,Taiwan,TWN,"Apr 26, 2020",142.089
3743,Taiwan,TWN,"Apr 27, 2020",143.786
3744,Taiwan,TWN,"Apr 28, 2020",145.38
3745,Taiwan,TWN,"Apr 29, 2020",146.49
3746,Taiwan,TWN,"Apr 30, 2020",147.64600000000002
3747,Taiwan,TWN,"May 1, 2020",148.515
3748,Taiwan,TWN,"May 2, 2020",149.403
3749,Taiwan,TWN,"May 3, 2020",149.157
3750,Taiwan,TWN,"May 4, 2020",148.986
3751,Taiwan,TWN,"May 5, 2020",149.747
3752,Taiwan,TWN,"May 6, 2020",150.79
3753,Taiwan,TWN,"May 7, 2020",151.39
3754,Taiwan,TWN,"May 8, 2020",151.957
3755,Taiwan,TWN,"May 9, 2020",152.575
3756,Taiwan,TWN,"May 10, 2020",153.18200000000002
3757,Taiwan,TWN,"May 11, 2020",153.995
3758,Thailand,THA,"Mar 5, 2020",85.596
3759,Thailand,THA,"Mar 7, 2020",87.32
3760,Thailand,THA,"Mar 11, 2020",88.678
3761,Thailand,THA,"Mar 12, 2020",78.514
3762,Thailand,THA,"Mar 15, 2020",79.817
3763,Thailand,THA,"Mar 16, 2020",61.798
3764,Thailand,THA,"Mar 18, 2020",46.085
3765,Thailand,THA,"Mar 19, 2020",49.316
3766,Thailand,THA,"Mar 20, 2020",45.613
3767,Thailand,THA,"Mar 21, 2020",28.26
3768,Thailand,THA,"Mar 22, 2020",18.239
3769,Thailand,THA,"Mar 23, 2020",16.375999999999998
3770,Thailand,THA,"Mar 24, 2020",15.752
3771,Thailand,THA,"Mar 25, 2020",15.013
3772,Thailand,THA,"Mar 26, 2020",14.633
3773,Thailand,THA,"Mar 27, 2020",14.501
3774,Thailand,THA,"Mar 28, 2020",15.088
3775,Thailand,THA,"Mar 29, 2020",14.28
3776,Thailand,THA,"Mar 30, 2020",13.47
3777,Thailand,THA,"Mar 31, 2020",12.173
3778,Thailand,THA,"Apr 1, 2020",12.724
3779,Thailand,THA,"Apr 2, 2020",12.677999999999999
3780,Thailand,THA,"Apr 3, 2020",12.623
3781,Thailand,THA,"Apr 4, 2020",12.373
3782,Thailand,THA,"Apr 5, 2020",11.559000000000001
3783,Thailand,THA,"Apr 6, 2020",11.647
3784,Thailand,THA,"Apr 7, 2020",11.979000000000001
3785,Thailand,THA,"Apr 8, 2020",12.119000000000002
3786,Thailand,THA,"Apr 9, 2020",12.605
3787,Thailand,THA,"Apr 10, 2020",12.933
3788,Thailand,THA,"Apr 11, 2020",13.038
3789,Thailand,THA,"Apr 12, 2020",13.254000000000001
3790,Thailand,THA,"Apr 13, 2020",13.488
3791,Thailand,THA,"Apr 14, 2020",13.568
3792,Thailand,THA,"Apr 15, 2020",13.808
3793,Thailand,THA,"Apr 16, 2020",14.02
3794,Thailand,THA,"Apr 19, 2020",14.964
3795,Thailand,THA,"Apr 20, 2020",15.283
3796,Thailand,THA,"Apr 21, 2020",15.779000000000002
3797,Thailand,THA,"Apr 25, 2020",18.113
3798,Thailand,THA,"Apr 26, 2020",18.22
3799,Thailand,THA,"Apr 27, 2020",18.989
3800,Thailand,THA,"Apr 28, 2020",19.715
3801,Thailand,THA,"Apr 29, 2020",21.109
3802,Thailand,THA,"Apr 30, 2020",22.468000000000004
3803,Thailand,THA,"May 1, 2020",23.829
3804,Thailand,THA,"May 2, 2020",24.576
3805,Thailand,THA,"May 3, 2020",25.377
3806,Thailand,THA,"May 4, 2020",26.53
3807,Thailand,THA,"May 5, 2020",27.662
3808,Thailand,THA,"May 6, 2020",28.889
3809,Thailand,THA,"May 7, 2020",30.04
3810,Thailand,THA,"May 8, 2020",31.298000000000002
3811,Thailand,THA,"May 9, 2020",32.332
3812,Thailand,THA,"May 10, 2020",33.423
3813,Thailand,THA,"May 11, 2020",34.446999999999996
3875,Turkey,TUR,"Mar 18, 2020",102.22399999999999
3876,Turkey,TUR,"Mar 19, 2020",62.821999999999996
3877,Turkey,TUR,"Mar 20, 2020",43.607
3878,Turkey,TUR,"Mar 21, 2020",27.772
3879,Turkey,TUR,"Mar 22, 2020",21.484
3880,Turkey,TUR,"Mar 23, 2020",19.430999999999997
3881,Turkey,TUR,"Mar 24, 2020",18.292
3882,Turkey,TUR,"Mar 25, 2020",17.63
3883,Turkey,TUR,"Mar 26, 2020",16.56
3884,Turkey,TUR,"Mar 27, 2020",13.177999999999999
3885,Turkey,TUR,"Mar 28, 2020",9.734
3886,Turkey,TUR,"Mar 29, 2020",8.842
3887,Turkey,TUR,"Mar 30, 2020",8.352
3888,Turkey,TUR,"Mar 31, 2020",8.533999999999999
3889,Turkey,TUR,"Apr 1, 2020",7.893
3890,Turkey,TUR,"Apr 2, 2020",8.008
3891,Turkey,TUR,"Apr 3, 2020",7.815
3892,Turkey,TUR,"Apr 4, 2020",7.7139999999999995
3893,Turkey,TUR,"Apr 5, 2020",7.581
3894,Turkey,TUR,"Apr 6, 2020",7.494
3895,Turkey,TUR,"Apr 7, 2020",7.574
3896,Turkey,TUR,"Apr 8, 2020",7.263999999999999
3897,Turkey,TUR,"Apr 9, 2020",7.229
3898,Turkey,TUR,"Apr 10, 2020",7.266
3899,Turkey,TUR,"Apr 11, 2020",7.2379999999999995
3900,Turkey,TUR,"Apr 12, 2020",7.21
3901,Turkey,TUR,"Apr 13, 2020",7.207999999999999
3902,Turkey,TUR,"Apr 14, 2020",7.267
3903,Turkey,TUR,"Apr 15, 2020",7.337000000000001
3904,Turkey,TUR,"Apr 16, 2020",7.4670000000000005
3905,Turkey,TUR,"Apr 17, 2020",7.526
3906,Turkey,TUR,"Apr 18, 2020",7.625
3907,Turkey,TUR,"Apr 19, 2020",7.704
3908,Turkey,TUR,"Apr 20, 2020",7.809
3909,Turkey,TUR,"Apr 21, 2020",7.841
3910,Turkey,TUR,"Apr 22, 2020",7.856
3911,Turkey,TUR,"Apr 23, 2020",8.025
3912,Turkey,TUR,"Apr 24, 2020",8.157
3913,Turkey,TUR,"Apr 25, 2020",8.279
3914,Turkey,TUR,"Apr 26, 2020",8.339
3915,Turkey,TUR,"Apr 27, 2020",8.344
3916,Turkey,TUR,"Apr 28, 2020",8.446
3917,Turkey,TUR,"Apr 29, 2020",8.649
3918,Turkey,TUR,"Apr 30, 2020",8.79
3919,Turkey,TUR,"May 1, 2020",8.943999999999999
3920,Turkey,TUR,"May 3, 2020",9.129
3921,Turkey,TUR,"May 4, 2020",9.291
3922,Turkey,TUR,"May 5, 2020",9.435
3923,Turkey,TUR,"May 6, 2020",9.535
3924,Turkey,TUR,"May 7, 2020",9.603
3925,Turkey,TUR,"May 8, 2020",9.713
3926,Turkey,TUR,"May 9, 2020",9.843
3927,Turkey,TUR,"May 10, 2020",9.996
3928,Turkey,TUR,"May 11, 2020",10.121
3929,Turkey,TUR,"May 12, 2020",10.307
3989,United Kingdom,GBR,"Jan 31, 2020",88.5
3990,United Kingdom,GBR,"Feb 1, 2020",101.5
3991,United Kingdom,GBR,"Feb 2, 2020",133.0
3992,United Kingdom,GBR,"Feb 3, 2020",163.0
3993,United Kingdom,GBR,"Feb 4, 2020",208.0
3994,United Kingdom,GBR,"Feb 5, 2020",234.0
3995,United Kingdom,GBR,"Feb 6, 2020",283.0
3996,United Kingdom,GBR,"Feb 7, 2020",206.667
3997,United Kingdom,GBR,"Feb 8, 2020",228.667
3998,United Kingdom,GBR,"Feb 9, 2020",198.75
3999,United Kingdom,GBR,"Feb 10, 2020",278.5
4000,United Kingdom,GBR,"Feb 11, 2020",169.75
4001,United Kingdom,GBR,"Feb 12, 2020",219.75
4002,United Kingdom,GBR,"Feb 13, 2020",280.111
4003,United Kingdom,GBR,"Feb 14, 2020",329.333
4004,United Kingdom,GBR,"Feb 15, 2020",332.444
4005,United Kingdom,GBR,"Feb 16, 2020",345.444
4006,United Kingdom,GBR,"Feb 17, 2020",500.111
4007,United Kingdom,GBR,"Feb 18, 2020",546.222
4008,United Kingdom,GBR,"Feb 19, 2020",578.556
4009,United Kingdom,GBR,"Feb 20, 2020",616.556
4010,United Kingdom,GBR,"Feb 21, 2020",653.889
4011,United Kingdom,GBR,"Feb 22, 2020",683.556
4012,United Kingdom,GBR,"Feb 23, 2020",702.6669999999999
4013,United Kingdom,GBR,"Feb 24, 2020",502.769
4014,United Kingdom,GBR,"Feb 25, 2020",522.692
4015,United Kingdom,GBR,"Feb 26, 2020",548.615
4016,United Kingdom,GBR,"Feb 27, 2020",591.538
4017,United Kingdom,GBR,"Feb 28, 2020",561.625
4018,United Kingdom,GBR,"Feb 29, 2020",582.389
4019,United Kingdom,GBR,"Mar 1, 2020",510.87
4020,United Kingdom,GBR,"Mar 2, 2020",375.694
4021,United Kingdom,GBR,"Mar 3, 2020",347.775
4022,United Kingdom,GBR,"Mar 4, 2020",326.647
4023,United Kingdom,GBR,"Mar 5, 2020",212.74099999999999
4024,United Kingdom,GBR,"Mar 6, 2020",176.852
4025,United Kingdom,GBR,"Mar 7, 2020",131.656
4026,United Kingdom,GBR,"Mar 8, 2020",114.141
4027,United Kingdom,GBR,"Mar 9, 2020",91.429
4028,United Kingdom,GBR,"Mar 10, 2020",81.81
4029,United Kingdom,GBR,"Mar 11, 2020",73.66199999999999
4030,United Kingdom,GBR,"Mar 12, 2020",65.27199999999999
4031,United Kingdom,GBR,"Mar 13, 2020",55.544
4032,United Kingdom,GBR,"Mar 14, 2020",53.388999999999996
4033,United Kingdom,GBR,"Mar 15, 2020",35.332
4034,United Kingdom,GBR,"Mar 16, 2020",31.706999999999997
4035,United Kingdom,GBR,"Mar 17, 2020",32.691
4036,United Kingdom,GBR,"Mar 18, 2020",28.831
4037,United Kingdom,GBR,"Mar 19, 2020",24.570999999999998
4038,United Kingdom,GBR,"Mar 20, 2020",20.438
4039,United Kingdom,GBR,"Mar 21, 2020",18.282
4040,United Kingdom,GBR,"Mar 22, 2020",15.612
4041,United Kingdom,GBR,"Mar 23, 2020",14.770999999999999
4042,United Kingdom,GBR,"Mar 24, 2020",13.599
4043,United Kingdom,GBR,"Mar 25, 2020",12.012
4044,United Kingdom,GBR,"Mar 26, 2020",11.005
4045,United Kingdom,GBR,"Mar 27, 2020",9.76
4046,United Kingdom,GBR,"Mar 28, 2020",8.305
4047,United Kingdom,GBR,"Mar 29, 2020",7.475
4048,United Kingdom,GBR,"Mar 30, 2020",6.912999999999999
4049,United Kingdom,GBR,"Mar 31, 2020",6.4670000000000005
4050,United Kingdom,GBR,"Apr 1, 2020",6.082999999999999
4051,United Kingdom,GBR,"Apr 2, 2020",5.537000000000001
4052,United Kingdom,GBR,"Apr 3, 2020",5.154
4053,United Kingdom,GBR,"Apr 4, 2020",4.8
4054,United Kingdom,GBR,"Apr 5, 2020",4.666
4055,United Kingdom,GBR,"Apr 6, 2020",4.368
4056,United Kingdom,GBR,"Apr 7, 2020",4.131
4057,United Kingdom,GBR,"Apr 8, 2020",4.213
4058,United Kingdom,GBR,"Apr 9, 2020",4.008
4059,United Kingdom,GBR,"Apr 10, 2020",3.943
4060,United Kingdom,GBR,"Apr 11, 2020",3.8360000000000003
4061,United Kingdom,GBR,"Apr 12, 2020",3.575
4062,United Kingdom,GBR,"Apr 13, 2020",3.449
4063,United Kingdom,GBR,"Apr 14, 2020",3.415
4064,United Kingdom,GBR,"Apr 15, 2020",3.342
4065,United Kingdom,GBR,"Apr 16, 2020",3.327
4066,United Kingdom,GBR,"Apr 17, 2020",3.313
4067,United Kingdom,GBR,"Apr 18, 2020",3.285
4068,United Kingdom,GBR,"Apr 19, 2020",3.265
4069,United Kingdom,GBR,"Apr 20, 2020",3.215
4070,United Kingdom,GBR,"Apr 21, 2020",3.188
4071,United Kingdom,GBR,"Apr 22, 2020",3.1860000000000004
4072,United Kingdom,GBR,"Apr 23, 2020",3.19
4073,United Kingdom,GBR,"Apr 24, 2020",3.217
4074,United Kingdom,GBR,"Apr 25, 2020",3.61
4075,United Kingdom,GBR,"Apr 26, 2020",3.662
4076,United Kingdom,GBR,"Apr 27, 2020",3.728
4077,United Kingdom,GBR,"Apr 28, 2020",3.8139999999999996
4078,United Kingdom,GBR,"Apr 29, 2020",3.927
4079,United Kingdom,GBR,"Apr 30, 2020",4.16
4080,United Kingdom,GBR,"May 1, 2020",4.4510000000000005
4081,United Kingdom,GBR,"May 2, 2020",4.654
4082,United Kingdom,GBR,"May 3, 2020",4.841
4083,United Kingdom,GBR,"May 4, 2020",5.066
4084,United Kingdom,GBR,"May 5, 2020",5.3260000000000005
4085,United Kingdom,GBR,"May 6, 2020",5.497999999999999
4086,United Kingdom,GBR,"May 7, 2020",5.664
4087,United Kingdom,GBR,"May 8, 2020",5.8389999999999995
4088,United Kingdom,GBR,"May 9, 2020",6.011
4089,United Kingdom,GBR,"May 10, 2020",6.2010000000000005
4090,United Kingdom,GBR,"May 11, 2020",6.388
4091,United Kingdom,GBR,"May 12, 2020",6.547999999999999
4307,Uruguay,URY,"Mar 28, 2020",12.294
4308,Uruguay,URY,"Mar 29, 2020",12.069
4309,Uruguay,URY,"Mar 30, 2020",11.61
4310,Uruguay,URY,"Mar 31, 2020",11.787
4311,Uruguay,URY,"Apr 1, 2020",12.448
4312,Uruguay,URY,"Apr 2, 2020",13.091
4313,Uruguay,URY,"Apr 3, 2020",13.331
4314,Uruguay,URY,"Apr 4, 2020",13.647
4315,Uruguay,URY,"Apr 5, 2020",13.354000000000001
4316,Uruguay,URY,"Apr 6, 2020",13.231
4317,Uruguay,URY,"Apr 7, 2020",13.934000000000001
4318,Uruguay,URY,"Apr 8, 2020",14.808
4319,Uruguay,URY,"Apr 9, 2020",16.094
4320,Uruguay,URY,"Apr 10, 2020",17.312
4321,Uruguay,URY,"Apr 11, 2020",18.192999999999998
4322,Uruguay,URY,"Apr 12, 2020",19.369
4323,Uruguay,URY,"Apr 13, 2020",19.862000000000002
4324,Uruguay,URY,"Apr 14, 2020",21.035999999999998
4325,Uruguay,URY,"Apr 15, 2020",21.631
4326,Uruguay,URY,"Apr 16, 2020",22.796999999999997
4327,Uruguay,URY,"Apr 17, 2020",23.404
4328,Uruguay,URY,"Apr 18, 2020",24.563000000000002
4329,Uruguay,URY,"Apr 19, 2020",24.809
4330,Uruguay,URY,"Apr 21, 2020",25.039
4331,Uruguay,URY,"Apr 22, 2020",25.641
4332,Uruguay,URY,"Apr 23, 2020",26.47
4333,Uruguay,URY,"Apr 24, 2020",27.185
4334,Uruguay,URY,"Apr 25, 2020",28.124000000000002
4335,Uruguay,URY,"Apr 26, 2020",27.678
4336,Uruguay,URY,"Apr 27, 2020",28.156999999999996
4337,Uruguay,URY,"Apr 28, 2020",28.234
4338,Uruguay,URY,"Apr 29, 2020",29.024
4339,Uruguay,URY,"Apr 30, 2020",30.184
4340,Uruguay,URY,"May 1, 2020",30.711
4341,Uruguay,URY,"May 2, 2020",31.719
4342,Uruguay,URY,"May 3, 2020",32.46
4343,Uruguay,URY,"May 4, 2020",33.495
4344,Uruguay,URY,"May 5, 2020",34.711
4345,Uruguay,URY,"May 6, 2020",35.539
4346,Uruguay,URY,"May 7, 2020",36.635999999999996
4347,Uruguay,URY,"May 8, 2020",37.57
4348,Uruguay,URY,"May 9, 2020",38.671
4349,Uruguay,URY,"May 10, 2020",39.118
4350,Uruguay,URY,"May 11, 2020",40.59
4351,Vietnam,VNM,"Mar 2, 2020",109.56200000000001
4352,Vietnam,VNM,"Mar 9, 2020",86.3
4353,Vietnam,VNM,"Mar 11, 2020",117.65799999999999
4354,Vietnam,VNM,"Mar 12, 2020",117.641
4355,Vietnam,VNM,"Mar 13, 2020",108.84100000000001
4356,Vietnam,VNM,"Mar 14, 2020",98.774
4357,Vietnam,VNM,"Mar 15, 2020",141.792
4358,Vietnam,VNM,"Mar 16, 2020",131.965
4359,Vietnam,VNM,"Mar 17, 2020",158.951
4360,Vietnam,VNM,"Mar 18, 2020",219.85299999999998
4361,Vietnam,VNM,"Mar 20, 2020",179.736
4362,Vietnam,VNM,"Mar 22, 2020",180.505
4363,Vietnam,VNM,"Mar 24, 2020",184.174
4364,Vietnam,VNM,"Mar 25, 2020",222.97799999999998
4365,Vietnam,VNM,"Mar 26, 2020",208.373
4366,Vietnam,VNM,"Mar 27, 2020",219.68099999999998
4367,Vietnam,VNM,"Apr 1, 2020",318.189
4368,Vietnam,VNM,"Apr 2, 2020",314.009
4369,Vietnam,VNM,"Apr 3, 2020",319.737
4370,Vietnam,VNM,"Apr 6, 2020",384.918
4371,Vietnam,VNM,"Apr 7, 2020",424.69699999999995
4372,Vietnam,VNM,"Apr 8, 2020",438.741
4373,Vietnam,VNM,"Apr 9, 2020",448.004
4374,Vietnam,VNM,"Apr 10, 2020",462.284
4375,Vietnam,VNM,"Apr 11, 2020",472.17400000000004
4376,Vietnam,VNM,"Apr 14, 2020",497.27
4377,Vietnam,VNM,"Apr 15, 2020",507.231
4378,Vietnam,VNM,"Apr 19, 2020",609.616
4379,Vietnam,VNM,"Apr 21, 2020",671.8919999999999
4380,Vietnam,VNM,"Apr 23, 2020",706.168
4381,Vietnam,VNM,"Apr 25, 2020",785.711
4382,Vietnam,VNM,"Apr 26, 2020",788.7589999999999
4383,Vietnam,VNM,"Apr 27, 2020",791.6410000000001
4384,Vietnam,VNM,"Apr 29, 2020",966.681
